image_name,camera
32636_left.jpeg,1
32636_right.jpeg,1
32637_left.jpeg,4
32637_right.jpeg,4
32638_left.jpeg,1
32638_right.jpeg,1
32639_left.jpeg,2
32639_right.jpeg,2
3264_left.jpeg,1
3264_right.jpeg,1
32640_left.jpeg,1
32640_right.jpeg,1
32641_left.jpeg,1
32641_right.jpeg,1
32642_left.jpeg,1
32642_right.jpeg,1
32643_left.jpeg,2
32643_right.jpeg,2
32644_left.jpeg,1
32644_right.jpeg,1
32645_left.jpeg,1
32645_right.jpeg,1
32646_left.jpeg,1
32646_right.jpeg,1
32647_left.jpeg,3
32647_right.jpeg,3
32648_left.jpeg,4
32648_right.jpeg,4
32649_left.jpeg,1
32649_right.jpeg,1
3265_left.jpeg,1
3265_right.jpeg,1
32650_left.jpeg,2
32650_right.jpeg,2
32651_left.jpeg,1
32651_right.jpeg,1
32652_left.jpeg,3
32652_right.jpeg,3
32653_left.jpeg,3
32653_right.jpeg,3
32654_left.jpeg,UNKNOWN
32654_right.jpeg,UNKNOWN
32655_left.jpeg,1
32655_right.jpeg,1
32656_left.jpeg,1
32656_right.jpeg,1
32657_left.jpeg,1
32657_right.jpeg,1
32658_left.jpeg,2
32658_right.jpeg,2
32659_left.jpeg,1
32659_right.jpeg,1
3266_left.jpeg,5
3266_right.jpeg,5
32660_left.jpeg,1
32660_right.jpeg,1
32661_left.jpeg,1
32661_right.jpeg,1
32662_left.jpeg,1
32662_right.jpeg,1
32663_left.jpeg,1
32663_right.jpeg,1
32664_left.jpeg,1
32664_right.jpeg,1
32665_left.jpeg,2
32665_right.jpeg,2
32666_left.jpeg,1
32666_right.jpeg,1
32667_left.jpeg,2
32667_right.jpeg,2
32668_left.jpeg,UNKNOWN
32668_right.jpeg,UNKNOWN
32669_left.jpeg,3
32669_right.jpeg,3
3267_left.jpeg,1
3267_right.jpeg,1
32670_left.jpeg,1
32670_right.jpeg,1
32671_left.jpeg,1
32671_right.jpeg,1
32672_left.jpeg,4
32672_right.jpeg,4
32673_left.jpeg,1
32673_right.jpeg,1
32674_left.jpeg,1
32674_right.jpeg,1
32675_left.jpeg,2
32675_right.jpeg,2
32676_left.jpeg,3
32676_right.jpeg,3
32677_left.jpeg,1
32677_right.jpeg,1
32678_left.jpeg,1
32678_right.jpeg,1
32679_left.jpeg,1
32679_right.jpeg,1
3268_left.jpeg,1
3268_right.jpeg,1
32680_left.jpeg,1
32680_right.jpeg,1
32681_left.jpeg,2
32681_right.jpeg,2
32682_left.jpeg,1
32682_right.jpeg,1
32683_left.jpeg,4
32683_right.jpeg,4
32684_left.jpeg,1
32684_right.jpeg,1
32685_left.jpeg,1
32685_right.jpeg,1
32686_left.jpeg,1
32686_right.jpeg,1
32687_left.jpeg,1
32687_right.jpeg,1
32688_left.jpeg,1
32688_right.jpeg,1
32689_left.jpeg,1
32689_right.jpeg,1
3269_left.jpeg,4
3269_right.jpeg,4
32690_left.jpeg,3
32690_right.jpeg,3
32691_left.jpeg,1
32691_right.jpeg,1
32692_left.jpeg,1
32692_right.jpeg,1
32693_left.jpeg,1
32693_right.jpeg,1
32694_left.jpeg,1
32694_right.jpeg,1
32695_left.jpeg,3
32695_right.jpeg,3
32696_left.jpeg,3
32696_right.jpeg,3
32697_left.jpeg,1
32697_right.jpeg,1
32698_left.jpeg,1
32698_right.jpeg,1
32699_left.jpeg,4
32699_right.jpeg,4
327_left.jpeg,3
327_right.jpeg,3
3270_left.jpeg,1
3270_right.jpeg,1
32700_left.jpeg,1
32700_right.jpeg,1
32701_left.jpeg,1
32701_right.jpeg,1
32702_left.jpeg,1
32702_right.jpeg,1
32703_left.jpeg,2
32703_right.jpeg,2
32704_left.jpeg,1
32704_right.jpeg,1
32705_left.jpeg,1
32705_right.jpeg,1
32706_left.jpeg,1
32706_right.jpeg,1
32707_left.jpeg,1
32707_right.jpeg,1
32708_left.jpeg,1
32708_right.jpeg,1
32709_left.jpeg,1
32709_right.jpeg,1
3271_left.jpeg,1
3271_right.jpeg,1
32710_left.jpeg,4
32710_right.jpeg,4
32711_left.jpeg,2
32711_right.jpeg,2
32712_left.jpeg,3
32712_right.jpeg,3
32713_left.jpeg,1
32713_right.jpeg,1
32714_left.jpeg,2
32714_right.jpeg,2
32715_left.jpeg,1
32715_right.jpeg,1
32716_left.jpeg,1
32716_right.jpeg,1
32717_left.jpeg,3
32717_right.jpeg,3
32718_left.jpeg,3
32718_right.jpeg,3
32719_left.jpeg,1
32719_right.jpeg,1
3272_left.jpeg,2
3272_right.jpeg,2
32720_left.jpeg,1
32720_right.jpeg,1
32721_left.jpeg,1
32721_right.jpeg,1
32722_left.jpeg,4
32722_right.jpeg,4
32723_left.jpeg,3
32723_right.jpeg,3
32724_left.jpeg,1
32724_right.jpeg,1
32725_left.jpeg,1
32725_right.jpeg,1
32726_left.jpeg,2
32726_right.jpeg,2
32727_left.jpeg,1
32727_right.jpeg,1
32728_left.jpeg,2
32728_right.jpeg,2
32729_left.jpeg,1
32729_right.jpeg,1
3273_left.jpeg,2
3273_right.jpeg,2
32730_left.jpeg,4
32730_right.jpeg,4
32731_left.jpeg,1
32731_right.jpeg,1
32732_left.jpeg,1
32732_right.jpeg,1
32733_left.jpeg,1
32733_right.jpeg,1
32734_left.jpeg,1
32734_right.jpeg,1
32735_left.jpeg,1
32735_right.jpeg,1
32736_left.jpeg,1
32736_right.jpeg,1
32737_left.jpeg,1
32737_right.jpeg,1
32738_left.jpeg,1
32738_right.jpeg,1
32739_left.jpeg,3
32739_right.jpeg,3
3274_left.jpeg,1
3274_right.jpeg,1
32740_left.jpeg,4
32740_right.jpeg,4
32741_left.jpeg,1
32741_right.jpeg,1
32742_left.jpeg,1
32742_right.jpeg,1
32743_left.jpeg,1
32743_right.jpeg,1
32744_left.jpeg,4
32744_right.jpeg,4
32745_left.jpeg,4
32745_right.jpeg,4
32746_left.jpeg,1
32746_right.jpeg,1
32747_left.jpeg,1
32747_right.jpeg,1
32748_left.jpeg,1
32748_right.jpeg,1
32749_left.jpeg,1
32749_right.jpeg,1
3275_left.jpeg,1
3275_right.jpeg,1
32750_left.jpeg,2
32750_right.jpeg,2
32751_left.jpeg,1
32751_right.jpeg,1
32752_left.jpeg,1
32752_right.jpeg,1
32753_left.jpeg,5
32753_right.jpeg,5
32754_left.jpeg,3
32754_right.jpeg,3
32755_left.jpeg,1
32755_right.jpeg,1
32756_left.jpeg,3
32756_right.jpeg,3
32757_left.jpeg,1
32757_right.jpeg,1
32758_left.jpeg,1
32758_right.jpeg,1
32759_left.jpeg,1
32759_right.jpeg,1
3276_left.jpeg,1
3276_right.jpeg,1
32760_left.jpeg,2
32760_right.jpeg,2
32761_left.jpeg,4
32761_right.jpeg,4
32762_left.jpeg,1
32762_right.jpeg,1
32763_left.jpeg,4
32763_right.jpeg,4
32764_left.jpeg,5
32764_right.jpeg,5
32765_left.jpeg,1
32765_right.jpeg,1
32766_left.jpeg,1
32766_right.jpeg,1
32767_left.jpeg,4
32767_right.jpeg,4
32768_left.jpeg,1
32768_right.jpeg,1
32769_left.jpeg,3
32769_right.jpeg,3
3277_left.jpeg,3
3277_right.jpeg,3
32770_left.jpeg,UNKNOWN
32770_right.jpeg,UNKNOWN
32771_left.jpeg,2
32771_right.jpeg,2
32772_left.jpeg,1
32772_right.jpeg,1
32773_left.jpeg,1
32773_right.jpeg,1
32774_left.jpeg,1
32774_right.jpeg,1
32775_left.jpeg,1
32775_right.jpeg,1
32776_left.jpeg,1
32776_right.jpeg,1
32777_left.jpeg,1
32777_right.jpeg,1
32778_left.jpeg,2
32778_right.jpeg,2
32779_left.jpeg,2
32779_right.jpeg,2
3278_left.jpeg,1
3278_right.jpeg,1
32780_left.jpeg,1
32780_right.jpeg,1
32781_left.jpeg,2
32781_right.jpeg,2
32782_left.jpeg,1
32782_right.jpeg,1
32783_left.jpeg,5
32783_right.jpeg,5
32784_left.jpeg,1
32784_right.jpeg,1
32785_left.jpeg,4
32785_right.jpeg,4
32786_left.jpeg,1
32786_right.jpeg,1
32787_left.jpeg,1
32787_right.jpeg,1
32788_left.jpeg,1
32788_right.jpeg,1
32789_left.jpeg,1
32789_right.jpeg,1
3279_left.jpeg,1
3279_right.jpeg,1
32790_left.jpeg,1
32790_right.jpeg,1
32791_left.jpeg,1
32791_right.jpeg,1
32792_left.jpeg,4
32792_right.jpeg,4
32793_left.jpeg,2
32793_right.jpeg,2
32794_left.jpeg,3
32794_right.jpeg,3
32795_left.jpeg,4
32795_right.jpeg,4
32796_left.jpeg,3
32796_right.jpeg,3
32797_left.jpeg,1
32797_right.jpeg,1
32798_left.jpeg,4
32798_right.jpeg,4
32799_left.jpeg,3
32799_right.jpeg,3
328_left.jpeg,1
328_right.jpeg,1
3280_left.jpeg,1
3280_right.jpeg,1
32800_left.jpeg,4
32800_right.jpeg,4
32801_left.jpeg,4
32801_right.jpeg,4
32802_left.jpeg,1
32802_right.jpeg,1
32803_left.jpeg,1
32803_right.jpeg,1
32804_left.jpeg,1
32804_right.jpeg,1
32805_left.jpeg,1
32805_right.jpeg,1
32806_left.jpeg,4
32806_right.jpeg,4
32807_left.jpeg,2
32807_right.jpeg,2
32808_left.jpeg,3
32808_right.jpeg,3
32809_left.jpeg,5
32809_right.jpeg,5
3281_left.jpeg,1
3281_right.jpeg,1
32810_left.jpeg,1
32810_right.jpeg,1
32811_left.jpeg,2
32811_right.jpeg,2
32812_left.jpeg,4
32812_right.jpeg,4
32813_left.jpeg,1
32813_right.jpeg,1
32814_left.jpeg,1
32814_right.jpeg,1
32815_left.jpeg,3
32815_right.jpeg,3
32816_left.jpeg,4
32816_right.jpeg,4
32817_left.jpeg,1
32817_right.jpeg,1
32818_left.jpeg,3
32818_right.jpeg,3
32819_left.jpeg,1
32819_right.jpeg,1
3282_left.jpeg,1
3282_right.jpeg,1
32820_left.jpeg,1
32820_right.jpeg,1
32821_left.jpeg,2
32821_right.jpeg,2
32822_left.jpeg,1
32822_right.jpeg,1
32823_left.jpeg,2
32823_right.jpeg,2
32824_left.jpeg,2
32824_right.jpeg,2
32825_left.jpeg,1
32825_right.jpeg,1
32826_left.jpeg,1
32826_right.jpeg,1
32827_left.jpeg,1
32827_right.jpeg,1
32828_left.jpeg,3
32828_right.jpeg,3
32829_left.jpeg,1
32829_right.jpeg,1
3283_left.jpeg,1
3283_right.jpeg,1
32830_left.jpeg,1
32830_right.jpeg,1
32831_left.jpeg,1
32831_right.jpeg,1
32832_left.jpeg,2
32832_right.jpeg,2
32833_left.jpeg,1
32833_right.jpeg,1
32834_left.jpeg,2
32834_right.jpeg,2
32835_left.jpeg,1
32835_right.jpeg,1
32836_left.jpeg,1
32836_right.jpeg,1
32837_left.jpeg,1
32837_right.jpeg,1
32838_left.jpeg,3
32838_right.jpeg,3
32839_left.jpeg,1
32839_right.jpeg,1
3284_left.jpeg,3
3284_right.jpeg,3
32840_left.jpeg,1
32840_right.jpeg,1
32841_left.jpeg,4
32841_right.jpeg,4
32842_left.jpeg,1
32842_right.jpeg,1
32843_left.jpeg,3
32843_right.jpeg,3
32844_left.jpeg,1
32844_right.jpeg,1
32845_left.jpeg,1
32845_right.jpeg,1
32846_left.jpeg,1
32846_right.jpeg,1
32847_left.jpeg,1
32847_right.jpeg,1
32848_left.jpeg,1
32848_right.jpeg,1
32849_left.jpeg,1
32849_right.jpeg,1
3285_left.jpeg,1
3285_right.jpeg,1
32850_left.jpeg,1
32850_right.jpeg,1
32851_left.jpeg,1
32851_right.jpeg,1
32852_left.jpeg,1
32852_right.jpeg,1
32853_left.jpeg,1
32853_right.jpeg,1
32854_left.jpeg,1
32854_right.jpeg,1
32855_left.jpeg,1
32855_right.jpeg,1
32856_left.jpeg,1
32856_right.jpeg,1
32857_left.jpeg,1
32857_right.jpeg,1
32858_left.jpeg,2
32858_right.jpeg,2
32859_left.jpeg,1
32859_right.jpeg,1
3286_left.jpeg,3
3286_right.jpeg,3
32860_left.jpeg,2
32860_right.jpeg,2
32861_left.jpeg,1
32861_right.jpeg,1
32862_left.jpeg,1
32862_right.jpeg,1
32863_left.jpeg,1
32863_right.jpeg,1
32864_left.jpeg,1
32864_right.jpeg,1
32865_left.jpeg,1
32865_right.jpeg,1
32866_left.jpeg,1
32866_right.jpeg,1
32867_left.jpeg,4
32867_right.jpeg,4
32868_left.jpeg,3
32868_right.jpeg,3
32869_left.jpeg,1
32869_right.jpeg,1
3287_left.jpeg,1
3287_right.jpeg,1
32870_left.jpeg,4
32870_right.jpeg,4
32871_left.jpeg,1
32871_right.jpeg,1
32872_left.jpeg,2
32872_right.jpeg,2
32873_left.jpeg,4
32873_right.jpeg,4
32874_left.jpeg,1
32874_right.jpeg,1
32875_left.jpeg,1
32875_right.jpeg,1
32876_left.jpeg,4
32876_right.jpeg,4
32877_left.jpeg,1
32877_right.jpeg,1
32878_left.jpeg,1
32878_right.jpeg,1
32879_left.jpeg,4
32879_right.jpeg,4
3288_left.jpeg,1
3288_right.jpeg,1
32880_left.jpeg,1
32880_right.jpeg,1
32881_left.jpeg,1
32881_right.jpeg,1
32882_left.jpeg,4
32882_right.jpeg,4
32883_left.jpeg,1
32883_right.jpeg,1
32884_left.jpeg,1
32884_right.jpeg,1
32885_left.jpeg,1
32885_right.jpeg,1
32886_left.jpeg,4
32886_right.jpeg,4
32887_left.jpeg,4
32887_right.jpeg,4
32888_left.jpeg,2
32888_right.jpeg,2
32889_left.jpeg,4
32889_right.jpeg,4
3289_left.jpeg,1
3289_right.jpeg,1
32890_left.jpeg,1
32890_right.jpeg,1
32891_left.jpeg,2
32891_right.jpeg,2
32892_left.jpeg,1
32892_right.jpeg,1
32893_left.jpeg,2
32893_right.jpeg,2
32894_left.jpeg,1
32894_right.jpeg,1
32895_left.jpeg,1
32895_right.jpeg,1
32896_left.jpeg,1
32896_right.jpeg,1
32897_left.jpeg,2
32897_right.jpeg,2
32898_left.jpeg,3
32898_right.jpeg,3
32899_left.jpeg,3
32899_right.jpeg,3
329_left.jpeg,1
329_right.jpeg,1
3290_left.jpeg,1
3290_right.jpeg,1
32900_left.jpeg,1
32900_right.jpeg,1
32901_left.jpeg,1
32901_right.jpeg,1
32902_left.jpeg,1
32902_right.jpeg,1
32903_left.jpeg,1
32903_right.jpeg,1
32904_left.jpeg,2
32904_right.jpeg,2
32905_left.jpeg,1
32905_right.jpeg,1
32906_left.jpeg,4
32906_right.jpeg,4
32907_left.jpeg,2
32907_right.jpeg,2
32908_left.jpeg,5
32908_right.jpeg,5
32909_left.jpeg,1
32909_right.jpeg,1
3291_left.jpeg,1
3291_right.jpeg,1
32910_left.jpeg,1
32910_right.jpeg,1
32911_left.jpeg,2
32911_right.jpeg,2
32912_left.jpeg,1
32912_right.jpeg,1
32913_left.jpeg,1
32913_right.jpeg,1
32914_left.jpeg,3
32914_right.jpeg,3
32915_left.jpeg,2
32915_right.jpeg,2
32916_left.jpeg,1
32916_right.jpeg,1
32917_left.jpeg,1
32917_right.jpeg,1
32918_left.jpeg,1
32918_right.jpeg,1
32919_left.jpeg,1
32919_right.jpeg,1
3292_left.jpeg,1
3292_right.jpeg,1
32920_left.jpeg,4
32920_right.jpeg,4
32921_left.jpeg,4
32921_right.jpeg,4
32922_left.jpeg,4
32922_right.jpeg,4
32923_left.jpeg,3
32923_right.jpeg,3
32924_left.jpeg,1
32924_right.jpeg,1
32925_left.jpeg,1
32925_right.jpeg,1
32926_left.jpeg,2
32926_right.jpeg,2
32927_left.jpeg,3
32927_right.jpeg,3
32928_left.jpeg,1
32928_right.jpeg,1
32929_left.jpeg,1
32929_right.jpeg,1
3293_left.jpeg,1
3293_right.jpeg,1
32930_left.jpeg,3
32930_right.jpeg,3
32931_left.jpeg,4
32931_right.jpeg,4
32932_left.jpeg,1
32932_right.jpeg,1
32933_left.jpeg,1
32933_right.jpeg,1
32934_left.jpeg,1
32934_right.jpeg,1
32935_left.jpeg,3
32935_right.jpeg,3
32936_left.jpeg,1
32936_right.jpeg,1
32937_left.jpeg,3
32937_right.jpeg,3
32938_left.jpeg,1
32938_right.jpeg,1
32939_left.jpeg,1
32939_right.jpeg,1
3294_left.jpeg,1
3294_right.jpeg,1
32940_left.jpeg,3
32940_right.jpeg,3
32941_left.jpeg,1
32941_right.jpeg,1
32942_left.jpeg,1
32942_right.jpeg,1
32943_left.jpeg,1
32943_right.jpeg,1
32944_left.jpeg,5
32944_right.jpeg,5
32945_left.jpeg,3
32945_right.jpeg,3
32946_left.jpeg,1
32946_right.jpeg,1
32947_left.jpeg,3
32947_right.jpeg,3
32948_left.jpeg,3
32948_right.jpeg,3
32949_left.jpeg,3
32949_right.jpeg,3
3295_left.jpeg,2
3295_right.jpeg,2
32950_left.jpeg,UNKNOWN
32950_right.jpeg,UNKNOWN
32951_left.jpeg,3
32951_right.jpeg,3
32952_left.jpeg,3
32952_right.jpeg,3
32953_left.jpeg,1
32953_right.jpeg,1
32954_left.jpeg,1
32954_right.jpeg,1
32955_left.jpeg,1
32955_right.jpeg,1
32956_left.jpeg,1
32956_right.jpeg,1
32957_left.jpeg,3
32957_right.jpeg,3
32958_left.jpeg,1
32958_right.jpeg,1
32959_left.jpeg,4
32959_right.jpeg,4
3296_left.jpeg,4
3296_right.jpeg,4
32960_left.jpeg,4
32960_right.jpeg,4
32961_left.jpeg,3
32961_right.jpeg,3
32962_left.jpeg,2
32962_right.jpeg,2
32963_left.jpeg,2
32963_right.jpeg,2
32964_left.jpeg,1
32964_right.jpeg,1
32965_left.jpeg,2
32965_right.jpeg,2
32966_left.jpeg,3
32966_right.jpeg,3
32967_left.jpeg,1
32967_right.jpeg,1
32968_left.jpeg,4
32968_right.jpeg,4
32969_left.jpeg,1
32969_right.jpeg,1
3297_left.jpeg,1
3297_right.jpeg,1
32970_left.jpeg,1
32970_right.jpeg,1
32971_left.jpeg,1
32971_right.jpeg,1
32972_left.jpeg,1
32972_right.jpeg,1
32973_left.jpeg,4
32973_right.jpeg,4
32974_left.jpeg,1
32974_right.jpeg,1
32975_left.jpeg,1
32975_right.jpeg,1
32976_left.jpeg,1
32976_right.jpeg,1
32977_left.jpeg,1
32977_right.jpeg,1
32978_left.jpeg,3
32978_right.jpeg,3
32979_left.jpeg,1
32979_right.jpeg,1
3298_left.jpeg,1
3298_right.jpeg,1
32980_left.jpeg,2
32980_right.jpeg,2
32981_left.jpeg,2
32981_right.jpeg,2
32982_left.jpeg,3
32982_right.jpeg,3
32983_left.jpeg,2
32983_right.jpeg,2
32984_left.jpeg,3
32984_right.jpeg,3
32985_left.jpeg,1
32985_right.jpeg,1
32986_left.jpeg,3
32986_right.jpeg,3
32987_left.jpeg,UNKNOWN
32987_right.jpeg,UNKNOWN
32988_left.jpeg,1
32988_right.jpeg,1
32989_left.jpeg,1
32989_right.jpeg,1
3299_left.jpeg,1
3299_right.jpeg,1
32990_left.jpeg,1
32990_right.jpeg,1
32991_left.jpeg,3
32991_right.jpeg,3
32992_left.jpeg,5
32992_right.jpeg,5
32993_left.jpeg,2
32993_right.jpeg,2
32994_left.jpeg,1
32994_right.jpeg,1
32995_left.jpeg,1
32995_right.jpeg,1
32996_left.jpeg,4
32996_right.jpeg,4
32997_left.jpeg,1
32997_right.jpeg,1
32998_left.jpeg,5
32998_right.jpeg,5
32999_left.jpeg,1
32999_right.jpeg,1
33_left.jpeg,2
33_right.jpeg,2
330_left.jpeg,1
330_right.jpeg,1
3300_left.jpeg,1
3300_right.jpeg,1
33000_left.jpeg,1
33000_right.jpeg,1
33001_left.jpeg,1
33001_right.jpeg,1
33002_left.jpeg,4
33002_right.jpeg,4
33003_left.jpeg,1
33003_right.jpeg,1
33004_left.jpeg,3
33004_right.jpeg,3
33005_left.jpeg,1
33005_right.jpeg,1
33006_left.jpeg,5
33006_right.jpeg,5
33007_left.jpeg,1
33007_right.jpeg,1
33008_left.jpeg,3
33008_right.jpeg,3
33009_left.jpeg,1
33009_right.jpeg,1
3301_left.jpeg,4
3301_right.jpeg,4
33010_left.jpeg,1
33010_right.jpeg,1
33011_left.jpeg,1
33011_right.jpeg,1
33012_left.jpeg,3
33012_right.jpeg,3
33013_left.jpeg,1
33013_right.jpeg,1
33014_left.jpeg,1
33014_right.jpeg,1
33015_left.jpeg,1
33015_right.jpeg,1
33016_left.jpeg,1
33016_right.jpeg,1
33017_left.jpeg,1
33017_right.jpeg,1
33018_left.jpeg,3
33018_right.jpeg,3
33019_left.jpeg,1
33019_right.jpeg,1
3302_left.jpeg,3
3302_right.jpeg,3
33020_left.jpeg,UNKNOWN
33020_right.jpeg,UNKNOWN
33021_left.jpeg,1
33021_right.jpeg,1
33022_left.jpeg,1
33022_right.jpeg,1
33023_left.jpeg,4
33023_right.jpeg,4
33024_left.jpeg,4
33024_right.jpeg,4
33025_left.jpeg,1
33025_right.jpeg,1
33026_left.jpeg,2
33026_right.jpeg,2
33027_left.jpeg,3
33027_right.jpeg,3
33028_left.jpeg,1
33028_right.jpeg,1
33029_left.jpeg,1
33029_right.jpeg,1
3303_left.jpeg,4
3303_right.jpeg,4
33030_left.jpeg,1
33030_right.jpeg,1
33031_left.jpeg,3
33031_right.jpeg,3
33032_left.jpeg,1
33032_right.jpeg,1
33033_left.jpeg,1
33033_right.jpeg,1
33034_left.jpeg,1
33034_right.jpeg,1
33035_left.jpeg,3
33035_right.jpeg,3
33036_left.jpeg,1
33036_right.jpeg,1
33037_left.jpeg,4
33037_right.jpeg,4
33038_left.jpeg,4
33038_right.jpeg,4
33039_left.jpeg,1
33039_right.jpeg,1
3304_left.jpeg,2
3304_right.jpeg,2
33040_left.jpeg,1
33040_right.jpeg,1
33041_left.jpeg,1
33041_right.jpeg,1
33042_left.jpeg,1
33042_right.jpeg,1
33043_left.jpeg,1
33043_right.jpeg,1
33044_left.jpeg,3
33044_right.jpeg,3
33045_left.jpeg,4
33045_right.jpeg,4
33046_left.jpeg,1
33046_right.jpeg,1
33047_left.jpeg,1
33047_right.jpeg,1
33048_left.jpeg,1
33048_right.jpeg,1
33049_left.jpeg,1
33049_right.jpeg,1
3305_left.jpeg,3
3305_right.jpeg,3
33050_left.jpeg,1
33050_right.jpeg,1
33051_left.jpeg,1
33051_right.jpeg,1
33052_left.jpeg,2
33052_right.jpeg,2
33053_left.jpeg,2
33053_right.jpeg,2
33054_left.jpeg,4
33054_right.jpeg,4
33055_left.jpeg,1
33055_right.jpeg,1
33056_left.jpeg,1
33056_right.jpeg,1
33057_left.jpeg,1
33057_right.jpeg,1
33058_left.jpeg,3
33058_right.jpeg,3
33059_left.jpeg,1
33059_right.jpeg,1
3306_left.jpeg,UNKNOWN
3306_right.jpeg,UNKNOWN
33060_left.jpeg,2
33060_right.jpeg,2
33061_left.jpeg,1
33061_right.jpeg,1
33062_left.jpeg,1
33062_right.jpeg,1
33063_left.jpeg,5
33063_right.jpeg,5
33064_left.jpeg,1
33064_right.jpeg,1
33065_left.jpeg,1
33065_right.jpeg,1
33066_left.jpeg,1
33066_right.jpeg,1
33067_left.jpeg,1
33067_right.jpeg,1
33068_left.jpeg,4
33068_right.jpeg,4
33069_left.jpeg,3
33069_right.jpeg,3
3307_left.jpeg,2
3307_right.jpeg,2
33070_left.jpeg,1
33070_right.jpeg,1
33071_left.jpeg,1
33071_right.jpeg,1
33072_left.jpeg,4
33072_right.jpeg,4
33073_left.jpeg,1
33073_right.jpeg,1
33074_left.jpeg,3
33074_right.jpeg,3
33075_left.jpeg,4
33075_right.jpeg,4
33076_left.jpeg,4
33076_right.jpeg,4
33077_left.jpeg,1
33077_right.jpeg,1
33078_left.jpeg,2
33078_right.jpeg,2
33079_left.jpeg,1
33079_right.jpeg,1
3308_left.jpeg,1
3308_right.jpeg,1
33080_left.jpeg,1
33080_right.jpeg,1
33081_left.jpeg,1
33081_right.jpeg,1
33082_left.jpeg,1
33082_right.jpeg,1
33083_left.jpeg,1
33083_right.jpeg,1
33084_left.jpeg,1
33084_right.jpeg,1
33085_left.jpeg,1
33085_right.jpeg,1
33086_left.jpeg,1
33086_right.jpeg,1
33087_left.jpeg,1
33087_right.jpeg,1
33088_left.jpeg,2
33088_right.jpeg,2
33089_left.jpeg,1
33089_right.jpeg,1
3309_left.jpeg,3
3309_right.jpeg,3
33090_left.jpeg,1
33090_right.jpeg,1
33091_left.jpeg,UNKNOWN
33091_right.jpeg,UNKNOWN
33092_left.jpeg,1
33092_right.jpeg,1
33093_left.jpeg,1
33093_right.jpeg,1
33094_left.jpeg,4
33094_right.jpeg,4
33095_left.jpeg,4
33095_right.jpeg,4
33096_left.jpeg,4
33096_right.jpeg,4
33097_left.jpeg,1
33097_right.jpeg,1
33098_left.jpeg,4
33098_right.jpeg,4
33099_left.jpeg,1
33099_right.jpeg,1
331_left.jpeg,1
331_right.jpeg,1
3310_left.jpeg,1
3310_right.jpeg,1
33100_left.jpeg,1
33100_right.jpeg,1
33101_left.jpeg,2
33101_right.jpeg,2
33102_left.jpeg,3
33102_right.jpeg,3
33103_left.jpeg,3
33103_right.jpeg,3
33104_left.jpeg,1
33104_right.jpeg,1
33105_left.jpeg,1
33105_right.jpeg,1
33106_left.jpeg,4
33106_right.jpeg,4
33107_left.jpeg,1
33107_right.jpeg,1
33108_left.jpeg,1
33108_right.jpeg,1
33109_left.jpeg,1
33109_right.jpeg,1
3311_left.jpeg,1
3311_right.jpeg,1
33110_left.jpeg,1
33110_right.jpeg,1
33111_left.jpeg,1
33111_right.jpeg,1
33112_left.jpeg,1
33112_right.jpeg,1
33113_left.jpeg,2
33113_right.jpeg,2
33114_left.jpeg,1
33114_right.jpeg,1
33115_left.jpeg,2
33115_right.jpeg,2
33116_left.jpeg,4
33116_right.jpeg,4
33117_left.jpeg,1
33117_right.jpeg,1
33118_left.jpeg,1
33118_right.jpeg,1
33119_left.jpeg,3
33119_right.jpeg,3
3312_left.jpeg,4
3312_right.jpeg,4
33120_left.jpeg,1
33120_right.jpeg,1
33121_left.jpeg,4
33121_right.jpeg,4
33122_left.jpeg,3
33122_right.jpeg,3
33123_left.jpeg,2
33123_right.jpeg,2
33124_left.jpeg,1
33124_right.jpeg,1
33125_left.jpeg,1
33125_right.jpeg,1
33126_left.jpeg,1
33126_right.jpeg,1
33127_left.jpeg,3
33127_right.jpeg,3
33128_left.jpeg,UNKNOWN
33128_right.jpeg,UNKNOWN
33129_left.jpeg,3
33129_right.jpeg,3
3313_left.jpeg,1
3313_right.jpeg,1
33130_left.jpeg,1
33130_right.jpeg,1
33131_left.jpeg,1
33131_right.jpeg,1
33132_left.jpeg,1
33132_right.jpeg,1
33133_left.jpeg,4
33133_right.jpeg,4
33134_left.jpeg,3
33134_right.jpeg,3
33135_left.jpeg,1
33135_right.jpeg,1
33136_left.jpeg,1
33136_right.jpeg,1
33137_left.jpeg,1
33137_right.jpeg,1
33138_left.jpeg,2
33138_right.jpeg,2
33139_left.jpeg,3
33139_right.jpeg,3
3314_left.jpeg,1
3314_right.jpeg,1
33140_left.jpeg,3
33140_right.jpeg,3
33141_left.jpeg,1
33141_right.jpeg,1
33142_left.jpeg,3
33142_right.jpeg,3
33143_left.jpeg,2
33143_right.jpeg,2
33144_left.jpeg,1
33144_right.jpeg,1
33145_left.jpeg,3
33145_right.jpeg,3
33146_left.jpeg,2
33146_right.jpeg,2
33147_left.jpeg,2
33147_right.jpeg,2
33148_left.jpeg,1
33148_right.jpeg,1
33149_left.jpeg,4
33149_right.jpeg,4
3315_left.jpeg,1
3315_right.jpeg,1
33150_left.jpeg,4
33150_right.jpeg,4
33151_left.jpeg,4
33151_right.jpeg,4
33152_left.jpeg,1
33152_right.jpeg,1
33153_left.jpeg,5
33153_right.jpeg,5
33154_left.jpeg,2
33154_right.jpeg,2
33155_left.jpeg,1
33155_right.jpeg,1
33156_left.jpeg,2
33156_right.jpeg,2
